Prase,Pitch,Duration
709,64,1.0
709,65,1.0
709,67,1.0
709,65,0.5
709,64,0.5
709,62,1.5
709,60,0.5
709,60,2.0
709,64,1.0
709,65,1.0
709,67,1.0
709,67,1.0
709,65,1.0
709,64,1.0
709,62,1.0
709,62,1.0
709,64,1.0
709,65,1.0
709,67,1.0
709,65,0.5
709,64,0.5
709,62,1.5
709,60,0.5
709,60,2.0
709,62,1.0
709,64,1.0
709,65,1.0
709,65,1.0
709,64,1.0
709,64,1.0
709,62,2.0
709,65,1.0
709,67,1.0
709,69,1.0
709,69,1.0
709,67,1.0
709,67,1.0
709,65,2.0
709,64,1.0
709,65,1.0
709,67,1.0
709,67,1.0
709,65,1.0
709,64,1.0
709,62,1.0
709,62,1.0
