Prase,Pitch,Duration
1020,59,0.5
1020,57,0.5
1020,55,0.5
1020,57,0.5
1020,55,2.0
1020,55,4.0
1020,55,1.0
1020,57,0.5
1020,60,1.0
1020,59,0.5
1020,60,2.0
1020,60,1.0
1020,60,0.5
1020,59,0.5
1020,60,1.0
1020,60,1.0
1020,59,1.0
1020,59,1.5
1020,57,1.0
1020,55,0.5
1020,55,1.0
1020,55,1.0
1020,55,1.0
1020,54,1.0
1020,55,1.0
1020,55,1.0
1020,55,0.5
1020,57,0.5
1020,59,1.0
1020,59,0.5
1020,57,0.5
1020,55,0.5
1020,57,0.5
1020,55,2.0
1020,55,4.0
1020,60,1.0
1020,60,0.5
1020,62,1.0
1020,60,0.5
1020,60,0.5
1020,59,0.25
1020,57,0.25
1020,59,1.0
1020,59,1.0
