Prase,Pitch,Duration
343,62,0.5
343,65,0.5
343,64,0.5
343,60,0.5
343,62,0.5
343,65,0.5
343,64,0.5
343,60,0.5
343,62,1.5
343,65,0.5
343,64,0.5
343,62,0.5
343,64,0.5
343,65,0.5
343,67,0.5
343,65,0.5
343,64,2.0
343,67,1.0
343,69,0.5
343,67,0.5
343,65,1.0
343,64,0.5
343,60,0.5
343,65,1.0
343,65,0.5
343,60,0.5
343,67,1.0
343,67,0.5
343,60,0.5
343,69,0.5
343,70,0.5
343,72,2.0
343,70,0.5
343,69,0.5
343,67,1.0
343,67,0.5
343,65,0.5
343,67,1.0
343,70,0.5
343,67,0.5
343,69,0.5
343,72,0.5
343,70,0.5
343,67,0.5
343,69,0.5
343,72,0.5
343,70,0.5
343,67,0.5
343,69,1.0
343,69,0.5
343,70,0.25
343,72,0.25
343,69,1.0
343,67,0.5
343,65,0.5
343,65,0.5
343,69,0.5
343,67,0.5
343,65,0.5
343,64,0.5
343,67,0.5
343,65,0.5
343,64,0.5
343,62,1.0
343,62,0.5
343,65,0.5
343,64,1.0
343,64,0.5
343,67,0.5
343,65,0.5
343,64,0.5
343,65,2.0
343,67,0.5
343,65,0.5
