Prase,Pitch,Duration
809,74,0.5
809,76,0.5
809,77,0.5
809,79,0.5
809,76,2.0
809,74,1.0
809,76,2.0
809,78,1.0
809,79,1.0
809,79,2.0
809,78,1.0
809,79,2.0
809,76,0.5
809,77,0.5
809,79,1.0
809,79,0.5
809,72,0.5
809,77,1.5
809,76,1.0
809,74,0.5
809,79,2.0
809,76,1.0
809,76,1.0
809,77,1.0
809,79,2.0
809,81,1.0
809,74,0.5
809,76,0.5
809,77,0.5
809,79,0.5
809,76,2.0
809,72,0.5
809,74,0.5
809,76,0.5
809,78,0.5
809,79,0.5
809,74,0.5
809,79,1.0
809,79,0.5
809,78,0.25
809,76,0.25
809,78,0.5
809,81,0.25
809,79,0.25
809,76,2.0
809,76,0.5
809,81,0.25
809,79,0.25
809,81,1.5
809,84,0.25
809,83,0.25
809,84,1.0
809,84,1.0
809,83,1.0
809,84,2.0
