Prase,Pitch,Duration
1039,60,2.0
1039,62,1.0
1039,60,1.0
1039,60,1.0
1039,60,0.5
1039,59,0.5
1039,57,0.5
1039,59,0.5
1039,60,1.0
1039,60,1.0
1039,59,1.0
1039,55,2.0
1039,64,1.0
1039,62,1.0
1039,60,0.5
1039,62,0.5
1039,64,1.0
1039,64,1.0
1039,59,1.0
1039,64,1.0
1039,62,0.5
1039,60,0.5
1039,59,2.0
1039,60,1.0
1039,60,0.5
1039,62,0.5
1039,64,1.0
1039,64,1.0
1039,62,1.0
1039,62,0.5
1039,64,0.5
1039,62,0.5
1039,60,0.25
1039,59,0.25
1039,60,1.0
1039,59,2.0
1039,59,1.0
1039,60,1.0
1039,59,0.5
1039,60,0.5
1039,62,1.0
1039,60,0.5
1039,64,0.5
1039,62,0.5
1039,60,0.5
1039,59,1.0
1039,59,1.0
1039,59,1.0
1039,60,1.5
1039,59,0.5
1039,60,0.5
1039,59,0.5
1039,57,0.5
1039,59,0.5
1039,60,2.0
1039,59,1.0
