Prase,Pitch,Duration
11,55,1.0
11,60,1.0
11,60,1.0
11,60,1.0
11,62,1.0
11,59,1.0
11,57,1.0
11,55,1.0
11,62,1.0
11,64,1.0
11,62,1.0
11,60,1.0
11,59,0.5
11,57,0.5
11,59,1.0
11,57,1.0
11,55,1.0
11,67,1.0
11,65,1.0
11,64,1.0
11,62,1.0
11,60,1.0
11,60,0.5
11,62,0.5
11,64,1.0
11,62,1.0
11,64,1.0
11,65,1.0
11,64,1.0
11,62,1.0
11,61,1.0
11,62,3.0
11,55,1.0
11,60,1.0
11,62,1.0
11,64,1.0
11,65,1.0
11,67,1.0
11,65,0.5
11,64,0.5
11,62,1.0
11,65,1.0
11,64,1.0
11,62,1.0
11,67,1.0
11,67,0.5
11,65,0.5
11,64,0.5
11,62,0.5
11,60,0.5
11,62,0.5
11,64,1.0
