Prase,Pitch,Duration
413,48,0.5
413,47,0.5
413,45,1.0
413,47,1.0
413,48,1.0
413,43,1.0
413,43,1.0
413,36,2.0
413,48,1.0
413,45,1.0
413,40,1.0
413,45,1.0
413,38,1.0
413,40,0.5
413,41,0.5
413,43,1.0
413,43,1.0
413,48,0.5
413,47,0.5
413,45,1.0
413,47,1.0
413,48,1.0
413,43,1.0
413,43,1.0
413,36,2.0
413,43,1.0
413,41,0.5
413,40,0.5
413,38,0.5
413,40,0.5
413,41,0.5
413,43,0.5
413,45,1.0
413,45,1.0
413,38,2.0
413,50,1.0
413,48,0.5
413,46,0.5
413,45,0.5
413,43,0.5
413,41,1.0
413,48,1.0
413,36,1.0
413,41,2.0
413,48,0.5
413,47,0.5
413,45,1.0
413,47,1.0
413,52,1.0
413,45,0.5
413,47,0.5
413,48,1.0
413,43,1.0
413,43,1.0
