Prase,Pitch,Duration
833,48,1.0
833,48,0.5
833,50,0.5
833,52,1.0
833,50,1.0
833,55,1.0
833,53,0.5
833,50,0.5
833,55,1.0
833,55,1.0
833,50,1.0
833,52,0.5
833,47,0.5
833,48,1.0
833,50,1.0
833,50,1.0
833,52,3.0
833,47,0.5
833,48,0.5
833,50,0.5
833,52,0.5
833,53,1.0
833,52,1.0
833,47,1.0
833,48,1.0
833,46,1.0
833,45,1.0
833,50,1.0
833,50,1.0
833,48,1.0
833,48,1.0
833,47,1.0
833,43,3.0
833,43,0.5
833,47,0.5
833,50,1.0
833,50,1.0
833,52,1.0
833,52,0.5
833,50,0.5
833,48,1.0
833,46,1.0
833,45,1.0
833,50,1.0
833,50,1.0
833,50,1.0
833,55,1.0
833,50,1.0
833,48,0.5
833,46,0.5
833,45,1.0
833,43,1.0
