Prase,Pitch,Duration
691,67,0.5
691,65,0.5
691,64,3.0
691,67,1.0
691,67,1.5
691,65,0.5
691,67,1.0
691,68,1.0
691,64,0.5
691,60,0.5
691,67,1.0
691,67,1.0
691,67,1.0
691,67,1.0
691,67,0.5
691,65,0.5
691,64,1.0
691,65,0.5
691,64,0.5
691,62,1.0
691,67,1.0
691,69,1.0
691,67,0.5
691,65,0.5
691,64,3.0
691,67,1.0
691,67,1.0
691,69,1.0
691,71,1.0
691,69,1.0
691,69,1.5
691,67,0.5
691,66,1.0
691,66,1.0
691,64,1.0
691,64,0.5
691,66,0.5
691,67,1.0
691,64,1.0
691,62,1.0
691,64,1.0
691,64,1.0
691,67,1.0
691,67,1.0
691,65,0.5
691,67,0.5
691,69,0.5
691,65,0.5
691,67,0.5
691,69,0.5
691,67,1.0
691,67,1.0
691,67,1.0
