Prase,Pitch,Duration
831,50,1.0
831,50,1.0
831,48,1.0
831,48,1.0
831,47,1.0
831,43,3.0
831,48,1.0
831,48,0.5
831,50,0.5
831,52,1.0
831,50,1.0
831,55,1.0
831,53,0.5
831,50,0.5
831,55,1.0
831,55,1.0
831,50,1.0
831,52,0.5
831,47,0.5
831,48,1.0
831,50,1.0
831,50,1.0
831,52,3.0
831,47,0.5
831,48,0.5
831,50,0.5
831,52,0.5
831,53,1.0
831,52,1.0
831,47,1.0
831,48,1.0
831,46,1.0
831,45,1.0
831,50,1.0
831,50,1.0
831,48,1.0
831,48,1.0
831,47,1.0
831,43,3.0
831,43,0.5
831,47,0.5
831,50,1.0
831,50,1.0
831,52,1.0
831,52,0.5
831,50,0.5
831,48,1.0
831,46,1.0
831,45,1.0
