Prase,Pitch,Duration
897,47,1.0
897,48,1.5
897,47,0.5
897,45,0.5
897,47,0.5
897,48,0.5
897,50,0.5
897,47,0.5
897,43,0.5
897,50,1.0
897,43,1.0
897,47,1.0
897,48,1.0
897,43,1.0
897,36,1.0
897,38,0.5
897,40,0.5
897,41,1.0
897,36,1.0
897,41,1.0
897,47,1.0
897,48,1.5
897,47,0.5
897,45,0.5
897,47,0.5
897,48,0.5
897,50,0.5
897,47,0.5
897,43,0.5
897,50,1.0
897,43,1.0
897,48,0.5
897,50,0.5
897,52,0.5
897,54,0.5
897,55,1.0
897,50,1.0
897,51,1.0
897,52,0.5
897,48,0.5
897,50,1.0
897,43,1.0
897,48,0.5
897,47,0.5
897,45,0.5
897,43,0.5
897,41,0.5
897,40,0.5
897,41,0.5
897,43,0.5
897,45,1.0
897,47,0.5
897,49,0.5
897,50,1.0
897,45,1.0
897,48,1.0
897,47,1.0
897,45,0.5
897,47,0.5
897,48,1.0
897,41,1.0
897,42,1.0
897,43,1.0
897,36,1.0
