Prase,Pitch,Duration
167,74,0.5
167,74,0.5
167,74,0.25
167,76,0.25
167,78,0.25
167,79,0.25
167,81,0.5
167,79,0.25
167,81,0.25
167,83,0.5
167,77,0.25
167,76,0.25
167,74,0.25
167,72,0.25
167,74,0.25
167,76,0.25
167,74,0.25
167,72,0.5
167,67,0.5
167,67,0.5
167,64,0.5
167,64,0.5
167,60,0.5
167,60,0.5
167,79,0.5
167,77,0.5
167,76,0.5
167,76,0.5
167,74,0.5
167,67,0.5
167,72,0.25
167,74,0.25
167,76,0.75
167,77,0.25
167,76,0.25
167,74,0.25
167,76,0.25
167,74,0.25
167,72,0.5
167,72,0.25
167,67,0.25
167,72,0.25
167,74,0.25
167,76,0.25
167,72,0.25
167,79,0.5
167,77,0.5
167,76,0.5
167,76,0.5
167,74,0.5
167,79,0.5
167,76,0.25
167,76,0.25
167,77,0.25
167,79,0.25
167,76,0.25
167,76,0.25
167,77,0.25
167,79,0.25
167,76,0.5
167,81,0.5
167,79,0.25
167,77,0.25
167,76,0.25
167,74,0.25
167,74,0.25
167,76,0.25
167,77,0.25
167,74,0.25
167,74,0.25
167,76,0.25
167,77,0.25
167,74,0.5
167,79,0.5
167,77,0.25
167,76,0.25
167,74,0.25
167,72,0.25
167,84,0.25
167,83,0.25
167,81,0.25
167,72,0.25
167,83,0.25
167,81,0.25
167,79,0.25
167,72,0.25
167,81,0.25
167,79,0.25
167,77,0.25
