Prase,Pitch,Duration
285,60,1.0
285,60,1.0
285,59,1.0
285,60,1.0
285,62,1.0
285,60,1.0
285,60,0.5
285,58,0.5
285,57,1.0
285,55,1.0
285,55,1.0
285,55,1.0
285,60,0.5
285,64,0.5
285,62,0.5
285,60,0.5
285,59,0.75
285,60,0.25
285,62,0.75
285,60,0.25
285,59,1.0
285,60,1.0
285,60,1.0
285,59,1.0
285,60,1.0
285,62,1.0
285,60,1.0
285,60,0.5
285,58,0.5
285,57,1.0
285,55,1.0
285,55,1.0
285,55,1.0
285,60,0.5
285,64,0.5
285,62,0.5
285,60,0.5
285,59,0.75
285,60,0.25
285,62,0.75
285,60,0.25
285,59,1.0
285,60,0.5
285,62,0.5
285,64,1.0
285,62,1.0
285,62,0.5
285,60,0.5
285,59,0.5
285,62,0.5
285,55,0.5
285,64,0.5
285,57,0.5
285,62,0.5
285,59,1.0
285,60,0.5
285,62,0.5
285,64,0.5
285,65,0.5
285,64,0.5
285,62,0.5
285,60,1.0
285,60,1.0
285,59,1.0
285,57,0.5
285,59,0.5
285,61,1.0
