Prase,Pitch,Duration
1034,48,2.0
1034,55,1.0
1034,55,1.0
1034,57,1.0
1034,55,1.0
1034,57,1.0
1034,55,1.0
1034,55,0.5
1034,53,0.25
1034,52,0.25
1034,53,1.0
1034,52,2.0
1034,55,1.0
1034,55,0.5
1034,53,0.5
1034,52,1.0
1034,50,1.0
1034,48,0.5
1034,50,0.5
1034,52,1.0
1034,50,0.5
1034,48,0.5
1034,50,1.0
1034,48,2.0
1034,55,1.0
1034,55,1.0
1034,57,1.0
1034,55,1.0
1034,57,1.0
1034,55,1.0
1034,55,0.5
1034,53,0.25
1034,52,0.25
1034,53,1.0
1034,52,2.0
1034,60,1.0
1034,54,0.5
1034,56,0.5
1034,57,1.0
1034,57,1.0
1034,55,0.5
1034,54,0.5
1034,55,2.0
1034,54,1.0
1034,55,2.0
1034,52,1.0
1034,53,1.0
1034,55,0.5
1034,54,0.5
1034,55,0.5
1034,57,0.5
1034,59,0.5
1034,60,0.5
1034,62,0.5
1034,55,0.5
