Prase,Pitch,Duration
597,64,0.5
597,62,0.5
597,60,1.0
597,62,1.0
597,64,0.5
597,65,0.5
597,67,1.0
597,65,1.0
597,65,1.0
597,64,1.0
597,67,1.0
597,65,1.0
597,64,1.0
597,62,1.0
597,62,1.0
597,64,3.0
597,64,0.5
597,62,0.5
597,60,1.0
597,62,1.0
597,64,0.5
597,65,0.5
597,67,1.0
597,65,1.0
597,65,1.0
597,64,1.0
597,67,1.0
597,65,1.0
597,64,1.0
597,62,1.0
597,62,1.0
597,64,3.0
597,62,1.0
597,62,1.0
597,62,1.0
597,64,1.0
597,62,1.0
597,60,0.5
597,59,0.5
597,60,1.0
597,59,1.0
597,59,1.0
597,60,1.0
597,62,1.0
597,64,1.0
597,62,0.5
597,64,0.5
597,65,1.0
597,64,0.5
597,62,0.5
597,62,1.0
