Prase,Pitch,Duration
769,60,1.0
769,59,0.5
769,60,0.5
769,59,0.5
769,57,0.5
769,55,1.0
769,62,1.0
769,60,1.0
769,55,1.0
769,60,1.0
769,60,1.0
769,65,1.0
769,64,1.0
769,62,1.0
769,55,3.0
769,59,1.0
769,60,1.0
769,62,1.0
769,62,1.0
769,62,0.5
769,64,0.5
769,62,2.0
769,62,1.0
769,62,1.0
769,64,0.5
769,62,0.5
769,64,0.5
769,65,0.5
769,67,0.5
769,65,0.5
769,67,0.5
769,64,0.5
769,65,3.0
769,64,1.0
769,62,1.0
769,62,1.0
769,62,1.0
769,62,1.0
769,62,3.0
769,60,1.0
769,65,1.0
769,67,1.0
769,65,1.0
769,69,0.5
769,68,0.5
769,69,3.0
