Prase,Pitch,Duration
10,50,0.5
10,52,0.5
10,50,1.0
10,48,0.25
10,47,0.25
10,48,0.5
10,47,1.0
10,47,1.0
10,48,0.5
10,46,0.5
10,45,0.5
10,43,0.5
10,45,1.0
10,45,1.0
10,47,0.75
10,48,0.25
10,50,0.5
10,48,0.5
10,47,1.0
10,50,1.0
10,48,1.0
10,50,1.0
10,52,1.0
10,50,0.5
10,54,0.5
10,55,1.0
10,50,1.0
10,47,1.0
10,52,1.0
10,48,0.5
10,50,0.5
10,52,0.5
10,53,0.5
10,55,1.0
10,55,1.0
10,53,1.0
10,52,0.5
10,53,0.5
10,55,1.0
10,55,1.0
10,57,1.0
10,55,1.0
10,57,0.5
10,55,0.25
10,53,0.25
10,52,1.0
10,53,3.0
10,47,1.0
10,45,1.0
10,47,1.0
10,48,1.0
10,48,0.5
10,50,0.5
10,52,1.0
10,50,0.5
10,48,0.5
10,55,1.0
10,48,0.5
10,50,0.5
10,52,0.5
10,53,0.5
10,55,1.0
10,50,1.0
