Prase,Pitch,Duration
93,58,1.0
93,57,0.5
93,55,0.5
93,57,0.5
93,59,0.5
93,60,1.0
93,52,0.5
93,53,0.5
93,55,1.0
93,57,0.5
93,59,0.5
93,60,1.0
93,53,0.5
93,55,0.5
93,57,0.5
93,60,0.5
93,59,0.5
93,57,0.5
93,59,1.0
93,60,1.0
93,60,0.5
93,65,0.5
93,64,0.5
93,62,0.5
93,60,0.5
93,55,0.5
93,58,1.0
93,57,2.0
93,55,1.0
93,55,1.0
93,55,3.0
93,55,1.0
93,57,1.0
93,57,1.0
93,57,0.5
93,59,0.5
93,60,0.5
93,59,0.5
93,57,1.0
93,62,1.0
93,62,1.0
93,62,1.0
93,55,1.0
93,55,1.0
93,55,1.0
93,62,1.0
93,60,0.5
93,59,0.5
93,57,1.0
93,62,1.0
93,60,1.0
93,60,1.0
93,60,1.0
93,62,1.0
93,62,1.0
93,55,1.0
93,55,1.0
93,55,1.0
