Prase,Pitch,Duration
1108,53,0.5
1108,52,0.5
1108,50,1.0
1108,57,1.0
1108,55,1.0
1108,57,1.0
1108,55,2.0
1108,55,1.0
1108,52,1.0
1108,55,1.0
1108,55,1.0
1108,55,1.0
1108,60,1.0
1108,60,1.0
1108,59,1.0
1108,55,1.0
1108,53,0.5
1108,52,0.5
1108,50,1.0
1108,57,1.0
1108,55,1.0
1108,57,1.0
1108,55,2.0
1108,55,1.0
1108,60,1.0
1108,60,1.0
1108,62,0.5
1108,60,0.5
1108,59,1.0
1108,59,1.0
1108,60,1.5
1108,58,0.5
1108,57,1.0
1108,55,1.0
1108,54,1.0
1108,52,1.0
1108,50,1.0
1108,52,1.0
1108,50,2.0
1108,50,1.0
1108,48,1.0
1108,48,0.5
1108,50,0.5
1108,52,0.5
1108,53,0.5
1108,55,1.0
1108,55,1.0
1108,55,2.0
1108,55,1.0
