Prase,Pitch,Duration
237,62,1.0
237,57,0.5
237,64,1.0
237,62,0.25
237,60,0.25
237,59,1.0
237,64,1.0
237,62,1.0
237,64,1.0
237,62,1.0
237,57,0.5
237,58,0.5
237,60,1.0
237,60,1.0
237,60,1.0
237,60,2.5
237,59,0.5
237,55,1.0
237,62,1.0
237,57,0.5
237,64,1.0
237,62,0.25
237,60,0.25
237,59,1.0
237,64,1.0
237,62,1.0
237,64,1.0
237,62,1.0
237,57,0.5
237,58,0.5
237,60,1.0
237,60,1.0
237,60,1.0
237,60,2.5
237,59,0.5
237,55,1.0
237,57,1.0
237,55,1.0
237,48,0.5
237,55,0.5
237,55,1.0
237,55,0.5
237,50,0.5
237,57,1.5
237,50,0.5
237,50,1.0
237,59,1.0
237,60,0.5
237,62,0.5
237,64,0.5
237,60,0.5
237,57,0.5
237,60,0.5
237,62,0.25
237,64,0.25
237,65,0.5
237,65,0.5
237,64,0.5
237,62,0.5
237,57,0.5
237,57,1.0
