Prase,Pitch,Duration
159,77,0.25
159,76,0.25
159,74,0.25
159,72,0.25
159,84,0.25
159,83,0.25
159,81,0.25
159,72,0.25
159,83,0.25
159,81,0.25
159,79,0.25
159,72,0.25
159,81,0.25
159,79,0.25
159,77,0.25
159,72,0.25
159,79,0.25
159,77,0.25
159,76,0.25
159,77,0.5
159,74,0.5
159,74,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.5
159,64,0.25
159,64,0.25
159,64,0.5
159,64,0.5
159,64,1.0
159,81,0.5
159,74,0.5
159,78,0.5
159,79,0.25
159,81,0.25
159,83,0.25
159,81,0.25
159,79,0.5
159,74,0.5
159,74,0.5
159,79,0.5
159,79,0.5
159,67,0.5
159,67,0.5
159,74,0.25
159,74,0.25
159,74,0.5
159,74,0.5
159,74,0.25
159,76,0.25
159,78,0.25
159,79,0.25
159,81,0.5
159,79,0.25
159,81,0.25
159,83,0.5
