Prase,Pitch,Duration
606,52,1.0
606,48,1.0
606,50,1.0
606,43,1.0
606,48,1.0
606,53,1.0
606,52,0.5
606,50,0.5
606,52,0.5
606,54,0.5
606,55,1.0
606,50,1.0
606,38,1.0
606,43,1.0
606,48,1.0
606,41,1.0
606,43,1.0
606,45,0.5
606,47,0.5
606,48,1.0
606,43,2.0
606,48,1.0
606,47,2.0
606,48,1.0
606,48,1.0
606,43,2.0
606,48,1.0
606,48,1.0
606,50,1.0
606,52,1.0
606,53,0.5
606,52,0.5
606,50,0.5
606,48,0.5
606,47,1.0
606,48,1.0
606,43,0.5
606,55,0.5
606,53,0.5
606,52,0.5
606,50,1.0
606,45,0.5
606,43,0.5
606,41,1.0
606,43,1.0
606,48,2.0
606,45,1.0
606,47,1.0
606,49,0.5
606,51,0.5
606,52,1.0
606,45,0.5
606,47,0.5
