Prase,Pitch,Duration
4,48,1.5
4,50,0.5
4,52,1.0
4,48,1.0
4,53,0.5
4,52,0.5
4,50,1.0
4,48,2.0
4,55,0.5
4,53,0.5
4,52,1.0
4,47,1.0
4,48,0.5
4,47,0.5
4,45,0.5
4,50,0.5
4,43,0.5
4,47,0.5
4,48,0.5
4,45,0.5
4,50,1.0
4,43,2.0
4,36,0.5
4,38,0.5
4,40,0.5
4,41,0.5
4,43,0.5
4,45,0.5
4,47,0.5
4,48,0.5
4,50,0.5
4,48,0.5
4,47,0.5
4,43,0.5
4,48,2.0
4,55,0.5
4,53,0.5
4,52,0.5
4,50,0.5
4,48,0.5
4,47,0.5
4,48,1.0
4,41,1.0
4,43,1.0
4,36,2.0
4,55,0.5
4,53,0.5
4,52,0.5
4,50,0.5
4,48,1.0
4,47,0.5
4,48,0.5
4,50,2.0
4,43,2.0
4,53,1.0
4,44,1.0
4,45,2.0
4,47,1.0
4,48,1.0
