Prase,Pitch,Duration
995,48,1.0
995,48,1.0
995,50,1.0
995,52,1.0
995,48,1.0
995,53,1.0
995,55,1.0
995,48,1.0
995,48,0.5
995,47,0.5
995,45,1.0
995,43,0.5
995,41,0.5
995,40,1.0
995,45,1.0
995,38,1.0
995,40,0.5
995,41,0.5
995,43,1.0
995,44,1.0
995,45,0.5
995,47,0.5
995,48,0.5
995,45,0.5
995,50,1.0
995,45,0.5
995,43,0.5
995,41,1.0
995,43,1.0
995,36,1.0
995,48,1.0
995,48,1.0
995,50,1.0
995,52,1.0
995,48,1.0
995,53,1.0
995,55,1.0
995,48,1.0
995,48,0.5
995,47,0.5
995,45,1.0
995,43,0.5
995,41,0.5
995,40,1.0
995,45,1.0
995,38,1.0
995,40,0.5
995,41,0.5
995,43,1.0
995,44,1.0
995,45,0.5
995,47,0.5
995,48,0.5
995,45,0.5
995,50,1.0
995,45,0.5
995,43,0.5
995,41,1.0
995,43,1.0
995,36,1.0
