Prase,Pitch,Duration
528,60,1.0
528,60,0.5
528,59,0.5
528,57,0.5
528,59,0.25
528,60,0.25
528,59,1.0
528,60,1.5
528,57,0.5
528,59,1.0
528,55,1.0
528,60,1.0
528,59,1.0
528,60,0.5
528,59,0.5
528,60,1.0
528,59,1.0
528,60,3.0
528,60,1.0
528,60,0.5
528,59,0.5
528,57,0.5
528,59,0.25
528,60,0.25
528,59,1.0
528,60,1.5
528,57,0.5
528,59,1.0
528,55,1.0
528,57,1.0
528,55,1.0
528,59,1.0
528,60,1.0
528,62,1.0
528,60,3.0
528,60,0.5
528,59,0.5
528,57,0.5
528,55,0.25
528,54,0.25
528,55,1.0
528,60,0.5
528,64,0.5
528,62,0.5
528,60,0.5
528,59,3.0
528,62,1.0
528,60,1.0
528,60,1.0
528,60,1.0
528,60,1.0
528,60,3.0
