Prase,Pitch,Duration
1014,48,2.0
1014,36,1.0
1014,38,1.0
1014,40,0.5
1014,41,0.5
1014,43,2.0
1014,43,1.0
1014,45,1.0
1014,47,1.0
1014,48,1.0
1014,43,1.0
1014,45,2.0
1014,43,1.0
1014,47,1.0
1014,48,1.0
1014,43,1.0
1014,45,1.0
1014,40,0.5
1014,41,0.5
1014,43,2.0
1014,36,4.0
1014,48,0.5
1014,47,0.5
1014,45,0.5
1014,47,0.5
1014,48,1.0
1014,43,2.0
1014,44,0.5
1014,40,0.5
1014,45,0.5
1014,47,0.5
1014,48,0.5
1014,50,0.5
1014,52,2.0
1014,44,1.0
1014,45,1.0
1014,40,1.0
1014,41,1.0
1014,36,0.5
1014,38,0.5
1014,40,2.0
