Prase,Pitch,Duration
455,41,0.5
455,38,0.5
455,43,1.0
455,36,2.0
455,36,1.0
455,38,1.0
455,40,1.0
455,42,1.0
455,44,1.0
455,45,0.5
455,43,0.5
455,41,1.0
455,40,2.0
455,45,0.5
455,47,0.5
455,48,1.5
455,47,0.5
455,45,0.5
455,43,0.5
455,41,0.5
455,40,0.5
455,41,0.5
455,38,0.5
455,43,1.0
455,36,2.0
455,48,2.0
455,47,0.5
455,45,0.5
455,44,1.0
455,45,0.5
455,43,0.5
455,41,0.5
455,38,0.5
455,40,1.0
455,33,2.0
455,39,1.0
455,40,0.5
455,38,0.5
455,36,1.5
455,35,0.5
455,37,1.0
455,38,1.5
455,40,0.5
455,41,2.0
455,35,1.0
455,36,0.5
455,40,0.5
455,45,0.5
455,43,0.5
