Prase,Pitch,Duration
38,72,1.0
38,60,0.25
38,60,0.25
38,64,0.25
38,64,0.25
38,67,0.25
38,67,0.25
38,72,0.5
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,72,1.0
38,72,1.0
38,60,0.25
38,60,0.25
38,64,0.25
38,64,0.25
38,67,0.25
38,67,0.25
38,72,0.5
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,72,1.0
38,72,1.0
38,60,0.25
38,60,0.25
38,64,0.25
38,64,0.25
38,67,0.25
38,67,0.25
38,72,0.5
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,60,0.25
38,72,1.0
