Prase,Pitch,Duration
898,52,1.0
898,50,1.0
898,48,0.5
898,50,0.5
898,52,0.5
898,53,0.5
898,55,0.5
898,50,0.5
898,50,1.0
898,50,0.75
898,48,0.25
898,47,1.0
898,53,0.5
898,52,0.5
898,53,0.5
898,55,0.5
898,48,1.0
898,43,1.0
898,48,1.5
898,47,0.5
898,52,2.0
898,52,1.0
898,50,1.0
898,48,0.5
898,50,0.5
898,52,0.5
898,53,0.5
898,55,0.5
898,50,0.5
898,50,1.0
898,50,0.75
898,48,0.25
898,47,1.0
898,53,0.5
898,52,0.5
898,53,0.5
898,55,0.5
898,48,1.0
898,43,1.0
898,48,1.5
898,47,0.5
898,52,2.0
898,55,1.5
898,54,0.5
898,55,0.5
898,53,0.5
898,52,0.5
898,50,0.5
898,48,0.5
898,50,0.5
898,52,0.5
898,54,0.5
898,55,1.0
898,55,1.0
898,49,0.5
898,50,0.5
898,50,1.0
898,48,1.0
898,48,1.0
898,48,0.5
898,50,0.5
898,47,0.5
898,53,0.5
898,52,0.5
898,50,0.5
898,52,1.0
