Prase,Pitch,Duration
485,68,1.0
485,64,3.0
485,60,1.0
485,60,0.5
485,62,0.5
485,64,1.0
485,57,0.5
485,59,0.5
485,60,1.0
485,60,1.0
485,59,1.0
485,60,1.0
485,68,1.0
485,69,1.0
485,69,1.0
485,69,1.0
485,68,1.0
485,64,3.0
485,69,1.0
485,67,1.0
485,67,0.5
485,65,0.25
485,64,0.25
485,65,1.0
485,65,0.5
485,62,0.5
485,60,1.5
485,69,0.5
485,67,1.0
485,67,0.5
485,64,0.5
485,65,1.0
485,64,1.0
485,64,0.5
485,62,0.5
485,62,1.0
485,59,3.0
485,69,1.0
485,67,1.5
485,62,0.5
485,64,1.0
485,64,0.5
485,62,0.5
485,64,0.5
485,60,0.5
485,62,1.0
485,62,1.0
485,64,1.0
485,57,0.5
485,62,0.5
485,60,1.0
485,60,0.5
485,59,0.25
485,57,0.25
