Prase,Pitch,Duration
745,55,1.0
745,55,3.0
745,60,1.0
745,62,0.5
745,64,0.5
745,65,0.5
745,64,0.5
745,62,1.0
745,60,1.0
745,60,1.0
745,53,1.0
745,52,1.0
745,57,0.5
745,55,0.5
745,52,2.0
745,60,1.0
745,62,1.0
745,60,0.5
745,59,0.5
745,57,1.0
745,57,1.0
745,56,1.0
745,52,2.0
745,57,1.0
745,59,1.0
745,59,1.0
745,60,0.5
745,57,0.5
745,58,1.0
745,57,2.0
745,57,1.0
745,59,1.0
745,60,0.5
745,59,0.5
745,57,0.5
745,55,0.5
745,53,1.0
745,53,1.0
745,52,0.5
745,59,0.5
745,57,0.5
745,55,0.5
745,55,1.0
745,54,1.0
745,50,2.0
745,53,1.0
745,53,1.0
745,55,1.0
745,55,0.5
745,53,0.5
745,52,1.0
