Prase,Pitch,Duration
748,67,1.0
748,69,0.5
748,71,0.5
748,72,0.5
748,67,0.5
748,67,1.0
748,67,1.0
748,67,1.0
748,67,2.0
748,67,1.0
748,67,1.0
748,67,1.0
748,67,1.0
748,69,1.0
748,62,1.0
748,62,1.0
748,62,1.0
748,67,1.0
748,69,0.5
748,71,0.5
748,72,0.5
748,67,0.5
748,67,1.0
748,67,1.0
748,67,1.0
748,67,2.0
748,67,1.0
748,69,0.5
748,70,0.25
748,72,0.25
748,70,1.0
748,69,1.0
748,67,1.0
748,65,0.5
748,69,0.25
748,68,0.25
748,69,2.0
748,67,1.0
748,72,1.0
748,72,1.0
748,71,1.0
748,69,1.0
748,67,0.5
748,66,0.5
748,67,2.0
748,67,1.0
748,72,0.5
748,71,0.5
748,69,0.5
748,71,0.5
748,72,1.0
748,69,1.0
748,69,1.0
748,71,1.0
748,64,1.0
