Prase,Pitch,Duration
795,64,1.0
795,60,0.5
795,62,0.25
795,64,0.25
795,65,0.5
795,67,0.25
795,65,0.25
795,64,0.5
795,62,0.5
795,62,0.5
795,67,0.5
795,67,0.5
795,66,0.25
795,64,0.25
795,66,1.0
795,67,1.0
795,60,1.5
795,65,0.5
795,64,0.5
795,62,0.5
795,60,0.5
795,55,0.5
795,60,0.5
795,55,0.5
795,55,0.5
795,52,0.25
795,48,0.25
795,55,0.5
795,55,0.25
795,55,0.25
795,52,1.0
795,60,1.0
795,62,0.5
795,55,0.5
795,60,0.5
795,48,0.5
795,52,0.5
795,48,0.5
795,52,0.5
795,55,0.5
795,60,0.25
795,65,0.25
795,64,0.25
795,62,0.25
795,60,0.5
795,62,0.5
795,64,1.0
795,64,1.0
795,60,0.5
795,62,0.25
795,64,0.25
795,65,0.5
795,67,0.25
795,65,0.25
795,64,0.5
795,62,0.5
795,62,0.5
795,67,0.5
795,67,0.5
795,66,0.25
795,64,0.25
795,66,1.0
795,67,1.0
795,60,1.5
795,65,0.5
795,64,0.5
795,62,0.5
795,60,0.5
795,55,0.5
795,60,0.5
795,55,0.5
795,55,0.5
795,52,0.25
795,48,0.25
795,55,0.5
795,55,0.25
795,55,0.25
795,52,1.0
795,62,0.5
795,55,0.25
795,55,0.25
795,55,0.25
795,55,0.25
795,55,0.25
795,55,0.25
795,60,1.0
795,60,1.0
795,62,0.25
795,60,0.25
795,62,0.25
795,64,0.25
795,62,1.0
795,60,1.0
