Prase,Pitch,Duration
983,52,1.0
983,50,1.0
983,55,1.0
983,48,1.0
983,50,1.5
983,48,1.0
983,47,0.5
983,48,1.0
983,48,1.0
983,48,1.0
983,48,1.0
983,48,1.0
983,48,1.0
983,48,0.5
983,50,0.25
983,52,0.25
983,50,1.0
983,50,1.0
983,48,1.0
983,48,0.5
983,55,0.5
983,53,0.5
983,52,0.5
983,50,1.0
983,57,1.0
983,57,2.0
983,57,1.0
983,57,0.5
983,55,0.5
983,53,0.5
983,52,0.5
983,50,1.5
983,49,0.5
983,50,0.5
983,52,0.5
983,49,0.5
983,50,1.0
983,49,0.5
983,50,1.0
983,45,0.5
983,47,0.5
983,48,1.0
983,55,0.5
983,53,0.5
983,51,1.0
983,50,1.0
983,50,1.0
983,48,1.0
983,47,1.0
983,47,1.0
983,48,1.0
983,55,1.0
983,55,1.0
983,57,1.0
983,55,2.0
983,57,0.5
983,55,0.5
