Prase,Pitch,Duration
605,52,1.0
605,52,0.5
605,53,0.5
605,55,1.0
605,53,0.5
605,52,0.5
605,50,0.5
605,48,0.5
605,50,1.0
605,48,1.0
605,48,1.0
605,52,1.0
605,52,1.0
605,53,1.0
605,55,1.0
605,57,1.0
605,55,0.75
605,53,0.25
605,52,2.0
605,55,1.0
605,55,1.0
605,55,1.0
605,55,1.0
605,57,1.0
605,57,1.0
605,55,1.0
605,55,1.0
605,53,1.5
605,55,0.5
605,57,2.0
605,57,1.0
605,56,1.0
605,57,2.0
605,55,1.0
605,55,1.0
605,53,0.5
605,52,0.5
605,50,1.0
605,48,0.5
605,52,0.5
605,50,0.5
605,48,0.5
605,50,2.0
605,53,1.0
605,52,1.0
605,53,1.0
605,55,1.0
605,57,1.0
605,55,0.75
605,53,0.25
605,52,2.0
