Prase,Pitch,Duration
503,52,1.0
503,50,1.0
503,48,1.5
503,47,0.5
503,48,1.0
503,50,1.0
503,50,0.5
503,48,0.5
503,47,1.0
503,52,1.0
503,50,1.0
503,48,0.5
503,47,0.5
503,45,0.5
503,47,0.5
503,48,1.5
503,47,0.5
503,52,2.0
503,55,1.0
503,57,1.0
503,50,1.0
503,57,1.0
503,55,1.0
503,55,1.0
503,55,2.0
503,52,1.0
503,52,1.0
503,53,0.5
503,52,0.5
503,50,1.0
503,48,0.5
503,50,0.5
503,52,0.5
503,54,0.5
503,55,2.0
503,55,0.5
503,53,0.5
503,52,1.0
503,53,1.0
503,55,1.0
503,57,0.5
503,55,0.5
503,53,1.0
503,55,2.0
503,53,2.0
503,55,1.0
503,55,1.0
503,48,0.5
503,50,0.5
503,52,0.5
503,53,0.5
503,55,1.0
503,55,1.0
