Prase,Pitch,Duration
466,64,0.5
466,62,0.5
466,60,0.5
466,62,0.5
466,64,0.5
466,65,0.5
466,67,1.0
466,65,1.0
466,64,1.0
466,57,0.5
466,62,0.5
466,59,1.0
466,52,0.5
466,54,0.5
466,55,1.0
466,62,0.5
466,60,0.5
466,59,1.0
466,57,0.5
466,59,0.5
466,60,1.0
466,55,0.5
466,53,0.5
466,52,1.0
466,64,0.5
466,62,0.5
466,60,0.5
466,62,0.5
466,64,0.5
466,65,0.5
466,67,1.0
466,65,1.0
466,64,1.0
466,57,0.5
466,62,0.5
466,59,1.0
466,52,0.5
466,54,0.5
466,55,1.0
466,62,0.5
466,60,0.5
466,59,1.0
466,57,0.5
466,59,0.5
466,60,1.0
466,55,0.5
466,53,0.5
466,52,1.0
466,52,0.5
466,53,0.5
466,55,0.5
466,60,0.5
466,59,0.5
466,57,0.5
466,59,1.0
466,57,1.0
466,59,2.0
466,52,0.5
466,53,0.5
466,55,1.0
466,60,1.0
466,62,1.0
466,55,1.0
466,55,1.0
466,55,0.5
466,54,0.5
466,55,1.0
466,55,1.0
