Prase,Pitch,Duration
1015,38,1.0
1015,40,0.5
1015,41,0.5
1015,43,2.0
1015,43,1.0
1015,45,1.0
1015,47,1.0
1015,48,1.0
1015,43,1.0
1015,45,2.0
1015,43,1.0
1015,47,1.0
1015,48,1.0
1015,43,1.0
1015,45,1.0
1015,40,0.5
1015,41,0.5
1015,43,2.0
1015,36,4.0
1015,48,0.5
1015,47,0.5
1015,45,0.5
1015,47,0.5
1015,48,1.0
1015,43,2.0
1015,44,0.5
1015,40,0.5
1015,45,0.5
1015,47,0.5
1015,48,0.5
1015,50,0.5
1015,52,2.0
1015,44,1.0
1015,45,1.0
1015,40,1.0
1015,41,1.0
1015,36,0.5
1015,38,0.5
1015,40,2.0
1015,45,2.0
1015,45,1.0
