Prase,Pitch,Duration
579,60,1.0
579,59,0.5
579,61,0.5
579,62,1.0
579,62,0.5
579,60,0.5
579,59,0.5
579,57,0.5
579,55,1.0
579,57,1.0
579,59,1.0
579,60,0.5
579,59,0.5
579,57,0.5
579,59,0.5
579,60,1.0
579,59,1.0
579,57,1.0
579,55,0.5
579,57,0.5
579,59,1.0
579,55,1.0
579,57,1.0
579,57,1.0
579,57,0.5
579,59,0.5
579,60,1.0
579,60,2.0
579,59,1.0
579,60,0.5
579,55,0.5
579,55,0.5
579,54,0.5
579,50,2.0
579,55,0.5
579,53,0.5
579,52,0.5
579,57,0.5
579,55,0.5
579,53,0.5
579,52,1.0
579,52,0.5
579,53,0.25
579,55,0.25
579,57,1.0
579,57,1.0
579,57,1.0
579,57,0.5
579,55,0.5
579,53,2.0
579,52,1.0
579,55,1.0
579,55,2.5
579,52,0.5
579,53,1.0
579,52,1.0
579,55,2.0
