Prase,Pitch,Duration
184,45,1.0
184,46,1.0
184,48,1.0
184,41,1.0
184,36,1.0
184,43,1.0
184,45,0.5
184,43,0.5
184,41,0.5
184,43,0.5
184,45,0.5
184,47,0.5
184,48,1.0
184,40,0.5
184,41,0.5
184,43,1.0
184,43,1.0
184,36,3.0
184,36,1.0
184,48,1.0
184,47,1.0
184,48,1.0
184,45,1.0
184,46,1.0
184,48,1.0
184,41,1.0
184,36,1.0
184,43,1.0
184,45,0.5
184,43,0.5
184,41,0.5
184,43,0.5
184,45,0.5
184,47,0.5
184,48,1.0
184,40,0.5
184,41,0.5
184,43,1.0
184,43,1.0
184,36,3.0
184,36,1.0
184,43,1.0
184,44,1.0
184,45,1.0
184,50,0.5
184,48,0.5
184,47,1.0
184,45,1.0
184,43,1.0
184,40,1.0
184,45,0.5
184,43,0.5
184,45,0.5
184,47,0.5
184,48,0.5
184,50,0.5
