Prase,Pitch,Duration
415,52,1.0
415,53,1.0
415,55,1.0
415,55,0.5
415,53,0.5
415,52,1.0
415,53,1.0
415,52,0.5
415,50,0.5
415,48,1.0
415,48,1.0
415,48,1.0
415,47,1.0
415,48,1.0
415,48,0.5
415,47,0.5
415,52,3.0
415,52,1.0
415,53,1.0
415,55,1.0
415,55,0.5
415,53,0.5
415,52,1.0
415,53,1.0
415,52,0.5
415,50,0.5
415,48,1.0
415,48,1.0
415,48,1.0
415,47,1.0
415,48,1.0
415,48,0.5
415,47,0.5
415,52,3.0
415,52,0.5
415,53,0.5
415,55,1.0
415,57,1.0
415,57,0.5
415,55,0.5
415,53,0.5
415,52,0.5
415,50,1.0
415,48,1.0
415,47,1.0
415,50,1.0
415,48,1.0
415,48,1.0
415,47,1.0
415,47,0.5
415,45,0.5
415,45,1.0
415,44,1.0
415,48,1.0
