Prase,Pitch,Duration
747,72,1.0
747,71,1.0
747,69,1.0
747,67,1.0
747,72,1.0
747,74,1.0
747,76,1.0
747,74,0.5
747,76,0.25
747,77,0.25
747,76,1.0
747,74,0.75
747,72,0.25
747,72,2.0
747,72,1.0
747,74,1.0
747,76,1.0
747,74,1.0
747,72,1.0
747,71,1.0
747,69,1.0
747,67,1.0
747,72,1.0
747,74,1.0
747,76,1.0
747,74,0.5
747,76,0.25
747,77,0.25
747,76,1.0
747,74,0.75
747,72,0.25
747,72,2.0
747,76,1.0
747,77,1.0
747,79,1.0
747,77,1.0
747,76,1.0
747,74,1.0
747,76,2.0
747,79,1.0
747,79,1.0
747,81,1.0
747,79,1.0
747,77,1.0
747,76,1.0
747,74,2.0
747,76,1.0
747,79,1.0
747,77,1.0
747,76,0.5
747,74,0.5
