Prase,Pitch,Duration
942,55,1.0
942,57,0.5
942,55,0.5
942,53,1.0
942,55,1.0
942,48,1.0
942,48,1.0
942,47,1.0
942,48,1.0
942,55,1.0
942,55,1.0
942,55,1.0
942,55,0.5
942,53,0.5
942,52,1.0
942,52,1.0
942,50,1.0
942,50,1.0
942,47,1.0
942,48,1.0
942,53,1.0
942,55,0.5
942,53,0.5
942,55,0.5
942,57,0.5
942,55,2.0
942,56,1.0
942,52,0.5
942,53,0.5
942,52,0.5
942,50,0.5
942,48,1.0
942,48,1.0
942,48,0.5
942,57,1.0
942,55,0.5
942,55,1.0
942,57,1.0
942,55,1.0
942,50,1.0
942,50,0.5
942,48,0.5
942,47,0.5
942,45,0.5
942,43,0.5
942,52,1.0
942,50,0.5
942,50,1.0
942,52,0.5
942,50,0.5
942,48,1.0
942,47,0.5
942,45,0.5
942,43,1.0
942,43,0.5
942,45,0.5
942,47,0.5
942,48,1.0
942,47,0.5
942,43,1.0
