Prase,Pitch,Duration
299,67,0.5
299,65,0.5
299,64,0.5
299,62,0.5
299,60,0.5
299,62,0.5
299,64,1.0
299,66,1.0
299,67,1.0
299,69,1.0
299,67,1.0
299,67,1.0
299,67,1.0
299,67,1.0
299,67,0.5
299,69,0.5
299,70,1.0
299,69,1.0
299,67,1.0
299,65,1.0
299,67,0.5
299,65,0.5
299,64,0.5
299,62,0.5
299,60,0.5
299,62,0.5
299,64,1.0
299,66,1.0
299,67,1.0
299,69,1.0
299,67,1.0
299,67,1.0
299,72,1.0
299,71,1.0
299,69,1.0
299,71,1.0
299,72,0.5
299,71,0.5
299,69,1.0
299,67,1.0
299,67,1.0
299,72,1.0
299,67,1.0
299,69,1.0
299,64,0.5
299,65,0.5
299,67,1.0
299,65,1.0
299,64,1.0
299,64,1.0
299,62,0.5
299,64,0.5
299,65,1.0
299,64,1.0
299,62,1.0
299,57,1.0
299,59,1.0
299,60,1.0
