Prase,Pitch,Duration
871,67,1.0
871,62,1.0
871,66,1.0
871,67,1.0
871,68,1.0
871,69,2.0
871,69,1.0
871,64,1.0
871,62,1.0
871,64,1.0
871,65,0.5
871,67,0.25
871,69,0.25
871,67,0.5
871,62,0.5
871,64,3.0
871,67,1.0
871,67,1.0
871,64,1.0
871,65,1.0
871,67,1.0
871,69,2.0
871,65,1.0
871,65,1.0
871,64,1.0
871,64,1.0
871,62,1.0
871,67,1.0
871,67,3.0
871,67,1.0
871,62,1.0
871,66,1.0
871,67,1.0
871,68,1.0
871,69,2.0
871,69,1.0
871,64,1.0
871,62,1.0
871,64,1.0
871,65,0.5
871,67,0.25
871,69,0.25
871,67,0.5
871,62,0.5
871,64,3.0
