Prase,Pitch,Duration
20,71,1.0
20,69,1.0
20,67,1.0
20,62,1.0
20,62,1.0
20,59,3.0
20,64,0.5
20,62,0.5
20,60,0.5
20,72,0.5
20,71,0.5
20,69,0.5
20,67,0.5
20,65,0.5
20,64,1.0
20,69,1.0
20,69,0.5
20,71,0.5
20,72,1.0
20,74,1.0
20,68,3.0
20,69,1.0
20,71,0.5
20,73,0.5
20,74,1.5
20,72,0.5
20,71,0.5
20,69,0.5
20,67,1.0
20,69,1.0
20,62,1.0
20,62,1.0
20,64,0.5
20,62,0.5
20,60,0.5
20,62,0.5
20,64,1.0
20,62,1.0
20,69,1.0
20,67,0.5
20,69,0.5
20,71,1.0
20,64,3.0
20,64,1.0
20,62,1.0
20,62,1.0
20,64,0.5
20,62,0.5
20,60,0.5
20,72,0.5
20,71,0.5
20,69,0.5
20,71,1.0
20,72,1.0
