Prase,Pitch,Duration
1006,55,1.0
1006,60,1.0
1006,62,1.0
1006,62,1.0
1006,60,1.0
1006,60,0.5
1006,59,0.5
1006,60,1.0
1006,59,1.0
1006,59,1.0
1006,59,1.0
1006,57,1.0
1006,57,0.5
1006,59,0.5
1006,60,1.0
1006,60,1.0
1006,59,1.0
1006,55,1.0
1006,55,1.0
1006,60,1.0
1006,59,1.0
1006,60,1.0
1006,64,1.0
1006,65,0.5
1006,64,0.5
1006,62,1.0
1006,64,1.0
1006,55,1.0
1006,60,1.0
1006,62,1.0
1006,62,1.0
1006,60,1.0
1006,60,0.5
1006,59,0.5
1006,60,1.0
1006,59,1.0
1006,59,1.0
1006,59,1.0
1006,57,1.0
1006,57,0.5
1006,59,0.5
1006,60,1.0
1006,60,1.0
1006,59,1.0
1006,55,1.0
1006,60,1.0
1006,62,1.0
1006,62,1.0
1006,61,1.0
1006,62,1.0
1006,62,1.0
1006,61,1.0
1006,57,1.0
