Prase,Pitch,Duration
767,55,1.0
767,55,1.0
767,55,1.0
767,55,1.0
767,60,1.0
767,60,3.0
767,53,1.0
767,53,1.5
767,52,0.5
767,50,1.0
767,55,1.0
767,55,1.0
767,52,1.0
767,55,1.0
767,53,0.5
767,55,0.5
767,57,1.0
767,59,0.5
767,60,0.5
767,60,0.5
767,59,0.5
767,60,3.0
767,59,1.0
767,55,1.0
767,57,1.0
767,55,1.0
767,55,0.5
767,60,0.5
767,57,2.0
767,59,1.0
767,59,1.0
767,60,1.0
767,60,1.0
767,60,1.0
767,60,1.0
767,60,3.0
767,57,0.5
767,55,0.5
767,54,0.5
767,52,0.5
767,54,0.5
767,55,0.5
767,57,0.5
767,55,0.5
767,57,0.5
767,54,0.5
767,55,3.0
