Prase,Pitch,Duration
979,67,1.0
979,69,1.0
979,67,0.5
979,65,0.5
979,64,0.5
979,65,0.5
979,67,1.0
979,65,0.5
979,64,0.5
979,65,1.0
979,64,1.0
979,62,1.0
979,64,1.0
979,65,1.0
979,67,1.0
979,65,0.5
979,64,0.5
979,62,0.5
979,60,0.5
979,62,1.0
979,60,1.0
979,60,1.0
979,62,1.0
979,64,1.0
979,65,0.5
979,64,0.5
979,62,1.0
979,64,1.0
979,62,1.0
979,60,1.0
979,60,0.5
979,62,0.5
979,64,1.0
979,65,1.0
979,67,1.0
979,69,1.0
979,64,1.0
979,66,1.0
979,67,1.0
979,64,0.5
979,65,0.5
979,67,1.0
979,69,1.0
979,67,0.5
979,65,0.5
979,64,1.0
979,65,2.0
979,64,1.0
979,69,1.0
979,69,1.0
979,69,1.0
979,62,1.0
979,67,1.0
979,65,1.0
979,64,1.0
979,62,1.0
