Prase,Pitch,Duration
663,50,1.0
663,52,0.5
663,53,0.5
663,55,2.0
663,48,2.0
663,53,0.5
663,55,0.5
663,53,0.5
663,52,0.5
663,50,1.0
663,41,0.5
663,40,0.5
663,41,1.0
663,43,1.0
663,36,4.0
663,36,1.0
663,48,2.0
663,45,1.0
663,40,1.0
663,52,1.0
663,54,1.0
663,56,0.5
663,52,0.5
663,57,2.0
663,45,2.0
663,57,1.0
663,55,0.5
663,53,0.5
663,52,0.5
663,50,0.5
663,49,0.5
663,45,0.5
663,50,1.0
663,52,0.5
663,53,0.5
663,55,2.0
663,48,2.0
663,53,0.5
663,55,0.5
663,53,0.5
663,52,0.5
663,50,1.0
663,41,0.5
663,40,0.5
663,41,1.0
663,43,1.0
663,36,4.0
