Prase,Pitch,Duration
12,57,1.0
12,50,0.5
12,55,1.0
12,54,0.5
12,55,1.0
12,55,1.0
12,55,1.0
12,55,1.0
12,55,1.0
12,55,0.5
12,54,0.5
12,52,1.0
12,54,1.0
12,50,1.0
12,59,1.0
12,57,1.0
12,55,0.5
12,57,0.5
12,59,1.0
12,60,0.5
12,58,0.5
12,57,0.5
12,59,0.5
12,60,1.0
12,59,1.0
12,61,1.0
12,62,1.0
12,61,1.0
12,62,1.0
12,57,1.0
12,57,3.0
12,55,1.0
12,52,1.0
12,55,1.0
12,55,1.0
12,57,1.0
12,55,1.0
12,57,1.0
12,59,1.0
12,57,1.0
12,55,1.0
12,55,0.5
12,57,0.5
12,59,1.0
12,60,1.0
12,55,2.5
12,53,0.5
12,53,0.5
12,52,0.5
12,52,3.0
