Prase,Pitch,Duration
217,53,1.0
217,55,0.5
217,64,0.5
217,62,0.75
217,60,0.25
217,59,1.0
217,64,1.0
217,64,0.5
217,62,0.25
217,60,0.25
217,62,2.0
217,60,0.5
217,62,0.25
217,60,0.25
217,59,0.5
217,64,0.25
217,62,0.25
217,61,1.0
217,62,1.0
217,64,1.0
217,62,1.5
217,60,0.25
217,59,0.25
217,57,0.5
217,55,0.5
217,53,1.0
217,55,0.5
217,64,0.5
217,62,0.75
217,60,0.25
217,59,1.0
217,55,1.0
217,55,0.5
217,57,0.25
217,59,0.25
217,60,0.5
217,57,1.0
217,56,0.25
217,54,0.25
217,56,1.0
217,52,3.0
217,55,1.0
217,55,0.5
217,57,0.25
217,59,0.25
217,60,0.5
217,57,1.0
217,56,0.25
217,54,0.25
217,56,1.0
217,52,3.0
217,64,0.5
217,63,0.5
217,64,1.0
217,64,1.0
217,62,1.0
217,64,0.5
217,57,1.0
217,62,0.25
217,60,0.25
217,59,0.5
217,60,0.25
217,59,0.25
217,57,0.5
217,59,0.25
217,60,0.25
217,62,1.0
217,55,0.5
217,64,0.5
217,62,0.75
217,60,0.25
217,59,1.0
