Prase,Pitch,Duration
904,55,1.0
904,55,0.5
904,53,0.5
904,52,0.5
904,50,0.5
904,48,1.0
904,50,1.0
904,50,0.5
904,55,1.0
904,54,0.5
904,55,1.0
904,55,0.5
904,53,0.5
904,52,1.0
904,50,1.0
904,52,1.0
904,50,1.0
904,48,0.5
904,53,1.0
904,52,0.5
904,57,1.0
904,55,1.0
904,55,0.5
904,53,0.5
904,52,0.5
904,50,0.5
904,48,1.0
904,50,1.0
904,50,0.5
904,55,1.0
904,54,0.5
904,55,1.0
904,55,1.0
904,55,0.5
904,57,0.5
904,59,0.5
904,60,0.5
904,62,0.5
904,60,0.5
904,59,0.5
904,57,0.5
904,55,1.0
904,54,1.0
904,50,1.0
904,52,1.0
904,52,0.5
904,53,0.5
904,55,1.0
904,53,1.0
904,48,0.5
904,57,0.5
904,55,0.5
904,52,0.5
904,53,0.5
904,57,0.25
904,56,0.25
904,57,1.0
904,55,1.0
904,55,1.0
904,57,1.0
904,55,1.0
904,53,0.5
904,52,0.5
904,50,2.0
904,52,1.0
