Prase,Pitch,Duration
1061,55,1.0
1061,60,2.0
1061,59,1.0
1061,60,2.0
1061,62,1.0
1061,60,1.0
1061,60,1.0
1061,60,0.5
1061,59,0.5
1061,57,0.5
1061,59,0.5
1061,60,1.0
1061,60,1.0
1061,59,1.0
1061,55,2.0
1061,64,1.0
1061,62,1.0
1061,60,0.5
1061,62,0.5
1061,64,1.0
1061,64,1.0
1061,59,1.0
1061,64,1.0
1061,62,0.5
1061,60,0.5
1061,59,2.0
1061,60,1.0
1061,60,0.5
1061,62,0.5
1061,64,1.0
1061,64,1.0
1061,62,1.0
1061,62,0.5
1061,64,0.5
1061,62,0.5
1061,60,0.25
1061,59,0.25
1061,60,1.0
1061,59,2.0
1061,59,1.0
1061,60,1.0
1061,59,0.5
1061,60,0.5
1061,62,1.0
1061,60,0.5
1061,64,0.5
1061,62,0.5
1061,60,0.5
1061,59,1.0
1061,59,1.0
1061,59,1.0
1061,60,1.5
1061,59,0.5
1061,60,0.5
1061,59,0.5
