Prase,Pitch,Duration
971,52,2.0
971,55,1.0
971,55,1.0
971,57,0.5
971,55,0.5
971,55,1.0
971,57,0.5
971,55,0.25
971,53,0.25
971,52,2.0
971,57,1.0
971,57,1.0
971,55,1.0
971,55,0.5
971,53,0.5
971,52,1.5
971,50,0.5
971,50,0.5
971,48,1.0
971,47,0.5
971,48,1.0
971,46,0.5
971,48,0.5
971,50,0.5
971,53,1.0
971,51,1.0
971,52,0.5
971,45,0.5
971,50,0.25
971,48,0.25
971,47,2.0
971,52,1.0
971,54,1.0
971,55,1.5
971,53,0.25
971,52,0.25
971,53,0.5
971,56,1.0
971,48,0.25
971,50,0.25
971,48,0.5
971,50,1.0
971,48,0.5
971,57,0.25
971,55,0.25
971,53,1.0
971,52,0.25
971,50,0.25
971,52,2.0
971,52,0.5
971,51,0.5
971,50,0.5
971,48,0.5
971,46,1.5
971,45,0.25
971,43,0.25
971,45,0.5
971,46,0.25
971,48,0.25
971,50,0.5
971,52,0.5
971,52,0.5
971,50,0.25
971,49,0.25
971,50,1.5
971,49,0.25
971,47,0.25
971,49,1.0
