Prase,Pitch,Duration
835,62,1.0
835,62,1.0
835,60,1.0
835,60,0.5
835,57,0.5
835,59,1.0
835,60,3.0
835,62,1.0
835,62,1.0
835,62,1.0
835,62,0.5
835,64,0.25
835,65,0.25
835,64,0.5
835,62,0.5
835,60,2.0
835,60,1.0
835,60,1.0
835,59,0.5
835,55,0.5
835,60,0.5
835,65,0.5
835,64,0.5
835,62,0.5
835,62,1.0
835,60,3.0
835,59,1.0
835,59,1.0
835,59,1.0
835,59,1.0
835,59,1.0
835,60,2.0
835,60,1.0
835,60,1.0
835,59,1.0
835,59,1.0
835,59,1.0
835,59,1.0
835,60,2.0
835,60,1.0
835,64,1.0
835,64,0.5
835,62,0.5
835,60,1.0
835,62,1.0
835,64,1.0
835,65,2.0
835,64,1.0
