Prase,Pitch,Duration
519,50,1.0
519,52,0.5
519,50,0.5
519,48,0.5
519,50,0.5
519,52,1.0
519,50,1.0
519,57,1.0
519,55,0.5
519,57,0.5
519,59,1.0
519,52,3.0
519,52,1.0
519,50,1.0
519,50,1.0
519,52,0.5
519,50,0.5
519,48,1.0
519,47,0.5
519,45,0.5
519,47,1.0
519,48,1.0
519,50,1.0
519,52,1.0
519,50,0.5
519,48,0.5
519,47,1.0
519,47,1.0
519,48,0.5
519,50,0.5
519,52,0.5
519,53,0.5
519,50,1.0
519,55,1.5
519,53,0.5
519,52,1.0
519,53,1.0
519,55,1.0
519,53,0.5
519,55,0.5
519,57,1.0
519,50,1.0
519,52,3.0
519,55,1.0
519,55,0.5
519,53,0.5
519,52,0.5
519,50,0.5
519,48,1.0
519,48,1.0
519,48,3.0
