Prase,Pitch,Duration
809,48,0.5
809,50,0.5
809,52,1.0
809,53,1.0
809,47,1.0
809,43,1.0
809,48,1.0
809,40,1.0
809,41,1.0
809,43,1.0
809,36,2.0
809,48,1.0
809,44,1.0
809,45,1.0
809,41,1.0
809,40,1.0
809,40,1.0
809,45,1.0
809,41,0.5
809,40,0.5
809,38,0.5
809,36,0.5
809,35,1.0
809,36,2.0
809,41,1.0
809,41,1.0
809,47,1.0
809,45,0.5
809,43,0.5
809,48,1.0
809,40,1.0
809,41,3.0
809,40,1.0
809,42,0.5
809,38,0.5
809,40,0.5
809,42,0.5
809,43,0.5
809,35,0.5
809,36,0.5
809,38,0.5
809,31,2.0
809,38,1.0
809,32,1.0
809,33,1.0
809,40,1.0
809,41,1.0
809,43,1.0
809,36,3.0
