Prase,Pitch,Duration
210,40,1.0
210,52,1.0
210,50,1.0
210,48,1.0
210,50,1.0
210,45,2.0
210,57,1.0
210,52,0.5
210,54,0.5
210,55,1.0
210,48,1.0
210,50,1.0
210,43,3.0
210,52,1.0
210,57,1.0
210,50,0.5
210,52,0.25
210,54,0.25
210,55,1.0
210,55,0.5
210,54,0.5
210,55,0.5
210,52,0.5
210,57,1.0
210,50,1.0
210,49,1.0
210,50,1.0
210,52,1.0
210,53,0.5
210,52,0.5
210,50,1.0
210,48,1.0
210,50,1.0
210,43,1.0
210,52,1.0
210,57,1.0
210,50,0.5
210,52,0.25
210,54,0.25
210,55,1.0
210,55,0.5
210,54,0.5
210,55,0.5
210,52,0.5
210,57,1.0
210,50,1.0
210,49,1.0
210,50,1.0
210,52,1.0
210,53,0.5
210,52,0.5
210,50,1.0
210,48,1.0
210,50,1.0
210,43,1.0
