Prase,Pitch,Duration
33,48,1.0
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.5
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,1.0
33,48,1.0
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.5
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,1.0
33,48,1.0
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.5
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,0.25
33,48,1.0
