Prase,Pitch,Duration
687,64,1.0
687,62,1.0
687,60,1.0
687,59,1.0
687,59,1.0
687,60,0.5
687,65,0.5
687,59,1.0
687,60,1.0
687,62,1.0
687,60,1.0
687,59,1.0
687,60,0.5
687,64,0.5
687,62,1.0
687,67,1.0
687,60,2.0
687,59,1.0
687,55,3.0
687,64,1.0
687,62,1.0
687,60,1.0
687,59,1.0
687,59,1.0
687,60,0.5
687,65,0.5
687,59,1.0
687,60,1.0
687,62,1.0
687,60,1.0
687,59,1.0
687,60,0.5
687,64,0.5
687,62,1.0
687,67,1.0
687,60,2.0
687,59,1.0
687,55,3.0
687,64,1.0
687,62,1.0
687,60,1.0
687,59,1.0
687,64,1.0
687,62,1.0
687,62,1.0
687,62,1.0
