Prase,Pitch,Duration
1,72,1.0
1,67,1.5
1,65,0.5
1,64,1.0
1,69,1.0
1,67,1.0
1,71,1.0
1,72,1.0
1,60,1.0
1,67,1.0
1,72,1.5
1,71,0.5
1,72,0.5
1,74,0.5
1,67,1.0
1,65,1.0
1,64,1.0
1,72,1.0
1,67,1.5
1,65,0.5
1,64,1.0
1,69,1.0
1,67,1.0
1,71,1.0
1,72,1.0
1,60,1.0
1,67,1.0
1,72,1.5
1,71,0.5
1,72,0.5
1,74,0.5
1,67,1.0
1,65,1.0
1,64,1.0
1,72,0.5
1,70,0.5
1,69,1.0
1,69,1.0
1,71,0.5
1,72,0.5
1,71,0.5
1,69,0.5
1,67,1.0
1,67,1.0
1,69,0.5
1,71,0.5
1,72,0.5
1,64,0.5
1,66,1.0
1,67,0.5
1,69,0.5
1,71,0.5
1,67,0.5
1,64,0.5
1,69,0.5
1,62,0.5
1,64,0.5
1,62,0.5
1,60,0.5
1,59,1.0
