Prase,Pitch,Duration
693,64,1.0
693,60,1.0
693,60,1.0
693,65,0.5
693,64,0.5
693,62,1.0
693,67,0.5
693,65,0.5
693,64,1.0
693,64,1.0
693,60,1.0
693,65,0.5
693,64,0.5
693,62,1.0
693,62,1.0
693,60,1.0
693,59,1.0
693,55,2.0
693,62,1.0
693,60,1.0
693,64,1.0
693,62,0.5
693,60,0.5
693,59,1.0
693,64,1.0
693,64,1.0
693,64,1.0
693,65,0.5
693,64,0.5
693,62,1.0
693,60,1.0
693,62,1.0
693,62,0.5
693,60,0.5
693,60,0.5
693,59,0.5
693,55,2.0
693,55,1.0
693,60,1.0
693,60,1.0
693,60,1.0
693,59,0.5
693,57,0.5
693,59,0.5
693,60,0.5
693,62,1.0
693,62,1.0
693,62,1.0
693,62,1.0
693,60,0.5
693,59,0.5
693,60,0.5
693,62,0.5
