Prase,Pitch,Duration
501,57,1.0
501,55,1.0
501,55,1.0
501,62,1.0
501,55,1.0
501,55,1.0
501,55,2.0
501,55,1.0
501,55,1.0
501,55,1.0
501,55,1.0
501,55,0.5
501,54,0.5
501,55,1.0
501,54,1.0
501,50,1.0
501,57,1.0
501,55,1.0
501,55,1.0
501,62,1.0
501,55,1.0
501,55,1.0
501,55,2.0
501,60,1.0
501,60,1.0
501,59,1.0
501,60,1.0
501,60,1.5
501,59,0.5
501,60,2.0
501,60,1.0
501,60,1.0
501,60,1.5
501,59,0.5
501,57,1.0
501,55,0.5
501,57,0.5
501,59,2.0
501,60,1.5
501,59,0.5
501,57,0.5
501,59,0.5
501,60,0.5
501,59,0.5
501,57,1.0
501,59,1.0
501,60,2.0
